|problem|case|correction|sep1|first_frame_bad|sep2|raw_dd_common|raw_dd_xing|raw_dd_info|raw_dd_vbri|raw_dd_id3v2|sep3|highest_tag|xing_present|lame_present|lame_valid|sep4|enc_delay|enc_padding|nogap_continued|nogap_continuation|sep5|bitrate_mode|bitrate_value|file
4949|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004949.mp3
4950|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004950.mp3
4951|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004951.mp3
4952|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004952.mp3
4953|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004953.mp3
4954|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004954.mp3
4955|yes|B|26|___|no|___|Xing|yes|no|no|no|___|xing|yes|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004955.mp3
4956|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004956.mp3
4957|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1921|no|no|___|UNK|UNK|0004957.mp3
4958|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004958.mp3
4959|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004959.mp3
4960|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004960.mp3
4961|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004961.mp3
4962|no|D|0|___|no|___|Xing|yes|no|no|no|___|lame|yes|yes|passed|___|576|576|no|no|___|UNK|UNK|0004962.mp3
4963|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004963.mp3
4964|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|2280|no|no|___|UNK|UNK|0004964.mp3
4965|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004965.mp3
4966|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004966.mp3
4967|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004967.mp3
4968|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004968.mp3
4969|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004969.mp3
4970|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004970.mp3
4971|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004971.mp3
4972|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004972.mp3
4973|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004973.mp3
4974|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004974.mp3
4975|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004975.mp3
4976|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004976.mp3
4977|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004977.mp3
4978|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004978.mp3
4979|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004979.mp3
4980|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004980.mp3
4981|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004981.mp3
4982|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004982.mp3
4983|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004983.mp3
4984|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004984.mp3
4985|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004985.mp3
4986|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004986.mp3
4987|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004987.mp3
4988|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004988.mp3
4989|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004989.mp3
4990|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004990.mp3
4991|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004991.mp3
4992|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004992.mp3
4993|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004993.mp3
4994|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004994.mp3
4995|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004995.mp3
4996|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004996.mp3
4997|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004997.mp3
4998|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004998.mp3
4999|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0004999.mp3
5000|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005000.mp3
5001|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005001.mp3
5002|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005002.mp3
5003|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005003.mp3
5004|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005004.mp3
5005|yes|B|26|___|no|___|Info|no|yes|no|no|___|xing|yes|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005005.mp3
5006|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005006.mp3
5007|no|D|0|___|no|___|Xing|yes|no|no|no|___|lame|yes|yes|passed|___|576|1227|no|no|___|UNK|UNK|0005007.mp3
5008|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1539|no|no|___|UNK|UNK|0005008.mp3
5009|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005009.mp3
5010|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1608|no|no|___|UNK|UNK|0005010.mp3
5011|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005011.mp3
5012|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|2105|no|no|___|UNK|UNK|0005012.mp3
5013|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1948|no|no|___|UNK|UNK|0005013.mp3
5014|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005014.mp3
5015|no|D|0|___|no|___|Xing|yes|no|no|no|___|lame|yes|yes|passed|___|576|1249|no|no|___|UNK|UNK|0005015.mp3
5016|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1280|no|no|___|UNK|UNK|0005016.mp3
5017|yes|B|26|___|no|___|Info|no|yes|no|no|___|xing|yes|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005017.mp3
5018|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005018.mp3
5019|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1644|no|no|___|UNK|UNK|0005019.mp3
5020|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|660|no|no|___|UNK|UNK|0005020.mp3
5021|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|576|no|no|___|UNK|UNK|0005021.mp3
5022|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005022.mp3
5023|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005023.mp3
5024|yes|B|26|___|no|___|Info|no|yes|no|no|___|xing|yes|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005024.mp3
5025|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|576|no|no|___|UNK|UNK|0005025.mp3
5026|yes|B|26|___|no|___|Info|no|yes|no|no|___|xing|yes|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005026.mp3
5027|no|D|0|___|no|___||no|no|no|no|___|lame|yes|yes|passed|___|576|1408|no|no|___|UNK|UNK|0005027.mp3
5028|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005028.mp3
5029|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005029.mp3
5030|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005030.mp3
5031|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005031.mp3
5032|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|0|no|no|___|UNK|UNK|0005032.mp3
5033|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1706|no|no|___|UNK|UNK|0005033.mp3
5034|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005034.mp3
5035|no|D|0|___|no|___|Xing|yes|no|no|no|___|lame|yes|yes|passed|___|576|0|no|no|___|UNK|UNK|0005035.mp3
5036|yes|B|26|___|no|___|Info|no|yes|no|no|___|xing|yes|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005036.mp3
5037|yes|C|26|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|failed|___|576|1643|no|no|___|UNK|UNK|0005037.mp3
5038|yes|C|26|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|failed|___|576|1515|no|no|___|UNK|UNK|0005038.mp3
5039|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1608|no|no|___|UNK|UNK|0005039.mp3
5040|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005040.mp3
5041|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|1201|UNK|UNK|UNK|___|UNK|UNK|0005041.mp3
5042|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|0|no|no|___|UNK|UNK|0005042.mp3
5043|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1312|no|no|___|UNK|UNK|0005043.mp3
5044|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005044.mp3
5045|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1633|no|no|___|UNK|UNK|0005045.mp3
5046|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|0|no|no|___|UNK|UNK|0005046.mp3
5047|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1644|no|no|___|UNK|UNK|0005047.mp3
5048|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1152|no|no|___|UNK|UNK|0005048.mp3
5049|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005049.mp3
5050|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005050.mp3
5051|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1400|no|no|___|UNK|UNK|0005051.mp3
5052|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005052.mp3
5053|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005053.mp3
5054|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005054.mp3
5055|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005055.mp3
5056|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|576|no|no|___|UNK|UNK|0005056.mp3
5057|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005057.mp3
5058|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|1201|UNK|UNK|UNK|___|UNK|UNK|0005058.mp3
5059|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005059.mp3
5060|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|2273|no|no|___|UNK|UNK|0005060.mp3
5061|yes|C|26|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|failed|___|576|704|no|no|___|UNK|UNK|0005061.mp3
5062|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005062.mp3
5063|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1826|no|no|___|UNK|UNK|0005063.mp3
5064|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1517|no|no|___|UNK|UNK|0005064.mp3
5065|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005065.mp3
5066|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005066.mp3
5067|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005067.mp3
5068|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|1201|UNK|UNK|UNK|___|UNK|UNK|0005068.mp3
5069|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005069.mp3
5070|yes|C|26|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|failed|___|576|1416|no|no|___|UNK|UNK|0005070.mp3
5071|no|D|0|___|no|___|Xing|yes|no|no|no|___|lame|yes|yes|passed|___|576|1344|no|no|___|UNK|UNK|0005071.mp3
5072|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|576|no|no|___|UNK|UNK|0005072.mp3
5073|yes|B|26|___|no|___|Info|no|yes|no|no|___|xing|yes|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005073.mp3
5074|no|D|0|___|no|___|Xing|yes|no|no|no|___|lame|yes|yes|passed|___|576|1632|no|no|___|UNK|UNK|0005074.mp3
5075|no|D|0|___|no|___|Xing|yes|no|no|no|___|lame|yes|yes|passed|___|576|2058|no|no|___|UNK|UNK|0005075.mp3
5076|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005076.mp3
5077|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|738|no|no|___|UNK|UNK|0005077.mp3
5078|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1830|no|no|___|UNK|UNK|0005078.mp3
5079|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005079.mp3
5080|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|581|no|no|___|UNK|UNK|0005080.mp3
5081|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|576|no|no|___|UNK|UNK|0005081.mp3
5082|yes|B|26|___|no|___|Info|no|yes|no|no|___|xing|yes|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005082.mp3
5083|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1334|no|no|___|UNK|UNK|0005083.mp3
5084|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1609|no|no|___|UNK|UNK|0005084.mp3
5085|yes|C|26|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|failed|___|576|1536|no|no|___|UNK|UNK|0005085.mp3
5086|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|0|no|no|___|UNK|UNK|0005086.mp3
5087|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|960|no|no|___|UNK|UNK|0005087.mp3
5088|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|576|no|no|___|UNK|UNK|0005088.mp3
5089|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1404|no|no|___|UNK|UNK|0005089.mp3
5090|yes|B|26|___|no|___|Info|no|yes|no|no|___|xing|yes|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005090.mp3
5091|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|2079|no|no|___|UNK|UNK|0005091.mp3
5092|yes|C|26|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|failed|___|576|1064|no|no|___|UNK|UNK|0005092.mp3
5093|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005093.mp3
5094|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005094.mp3
5095|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005095.mp3
5096|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005096.mp3
5097|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1472|no|no|___|UNK|UNK|0005097.mp3
5098|yes|B|26|___|no|___|Xing|yes|no|no|no|___|xing|yes|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005098.mp3
5099|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005099.mp3
5100|yes|C|26|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|failed|___|576|1552|no|no|___|UNK|UNK|0005100.mp3
5101|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|1201|UNK|UNK|UNK|___|UNK|UNK|0005101.mp3
5102|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005102.mp3
5103|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005103.mp3
5104|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005104.mp3
5105|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005105.mp3
5106|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005106.mp3
5107|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005107.mp3
5108|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005108.mp3
5109|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005109.mp3
5110|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005110.mp3
5111|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005111.mp3
5112|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1662|no|no|___|UNK|UNK|0005112.mp3
5113|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|960|no|no|___|UNK|UNK|0005113.mp3
5114|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1472|no|no|___|UNK|UNK|0005114.mp3
5115|no|D|0|___|no|___|Xing|yes|no|no|no|___|lame|yes|yes|passed|___|576|1364|no|no|___|UNK|UNK|0005115.mp3
5116|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1618|no|no|___|UNK|UNK|0005116.mp3
5117|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1481|no|no|___|UNK|UNK|0005117.mp3
5118|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1152|no|no|___|UNK|UNK|0005118.mp3
5119|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005119.mp3
5120|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1328|no|no|___|UNK|UNK|0005120.mp3
5121|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005121.mp3
5122|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|2160|no|no|___|UNK|UNK|0005122.mp3
5123|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005123.mp3
5124|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1215|no|no|___|UNK|UNK|0005124.mp3
5125|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005125.mp3
5126|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1666|no|no|___|UNK|UNK|0005126.mp3
5127|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|2146|no|no|___|UNK|UNK|0005127.mp3
5128|no|D|0|___|no|___|Xing|yes|no|no|no|___|lame|yes|yes|passed|___|576|1752|no|no|___|UNK|UNK|0005128.mp3
5129|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1976|no|no|___|UNK|UNK|0005129.mp3
5130|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1222|no|no|___|UNK|UNK|0005130.mp3
5131|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|2119|no|no|___|UNK|UNK|0005131.mp3
5132|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1758|no|no|___|UNK|UNK|0005132.mp3
5133|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1176|no|no|___|UNK|UNK|0005133.mp3
5134|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|2075|no|no|___|UNK|UNK|0005134.mp3
5135|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1223|no|no|___|UNK|UNK|0005135.mp3
5136|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1265|no|no|___|UNK|UNK|0005136.mp3
5137|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1680|no|no|___|UNK|UNK|0005137.mp3
5138|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1790|no|no|___|UNK|UNK|0005138.mp3
5139|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1600|no|no|___|UNK|UNK|0005139.mp3
5140|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|2304|no|no|___|UNK|UNK|0005140.mp3
5141|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1435|no|no|___|UNK|UNK|0005141.mp3
5142|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005142.mp3
5143|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0005143.mp3
